Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,City,State,Category,Sub-Category,Sales,Quantity,Discount,Profit
IND-10624,2021-06-19,2021-06-21,Standard Class,Manish Gupta,Corporate,Coimbatore,Tamil Nadu,Office Supplies,Binders,1703.5,5,0.0,422.84
IND-10625,2021-06-04,2021-06-08,First Class,Vivek Verma,Consumer,Surat,Gujarat,Office Supplies,Paper,1680.95,9,0.0,604.56
IND-10626,2022-09-08,2022-09-11,Same Day,Vikas Verma,Corporate,Bhopal,Madhya Pradesh,Office Supplies,Paper,3977.38,1,0.3,381.87
IND-10627,2023-02-26,2023-03-01,First Class,Manish Yadav,Consumer,Bhopal,Madhya Pradesh,Furniture,Tables,1029.04,7,0.2,282.96
IND-10628,2021-12-07,not available,Second Class,Suresh Jain,Home Office,Udaipur,  rajasthan  ,Office Supplies,Storage,1724.81,3,0.4,-113.13
IND-10629,2022-06-20,2022-06-21,First Class,Suresh Yadav,Home Office,Ahmedabad,Gujarat,Furniture,Bookcases,3764.3,4,0.4,354.6
IND-10630,2022-11-27,2022-11-30,Standard Class,Arjun Sharma,Home Office,Udaipur,Rajasthan,Office Supplies,Paper,2390.71,4,0.0,700.08
IND-10631,2021-12-15,2021-12-19,Same Day,Nitin Singh,Home Office,Jaipur,Rajasthan,Technology,Accessories,1023.4,9,0.1,334.09
IND-10632,2023-06-11,2023-06-14,Standard Class,Sneha Patel,Home Office,Ahmedabad,Gujarat,Office Supplies,Art,4021.37,2,0.0,627.6
IND-10633,2022-05-21,2022-05-24,Standard Class,Sunita Kumar,Consumer,Chennai,Tamil Nadu,Technology,Machines,4027.27,9,0.1,691.07
IND-10634,2022-12-21,2022-12-24,First Class,Kavita Chatterjee,Consumer,New Delhi,Delhi,Furniture,Tables,3615.44,9,0.2,387.98
IND-10635,2023-03-25,2023-03-29,Standard Class,Sneha Saxena,Consumer,Nashik,Maharashtra,Furniture,Tables,1940.57,3,0.2,246.36
IND-10636,2023-05-16,2023-05-18,Same Day,Manish Iyer,Consumer,,Maharashtra,Office Supplies,Labels,4162.43,6,0.4,344.18
IND-10637,2023-02-09,2023-02-12,Same Day,Neha Joshi,Corporate,Coimbatore,Tamil Nadu,Furniture,Bookcases,3415.66,2,0.1,184.98
IND-10638,2023-03-04,2023-03-07,Same Day,Amit Chatterjee,Corporate,Agra,Uttar Pradesh,Furniture,Bookcases,4787.58,7,N/A,934.92
IND-10639,2022-09-08,2022-09-09,First Class,Nitin Jain,Corporate,Bengaluru,Karnataka,Furniture,Tables,337.43,7,0.0,103.07
IND-10640,2023-04-07,2023-04-08,Second Class,Vivek Yadav,Corporate,Indore,Madhya Pradesh,Furniture,Bookcases,1674.61,6,0.2,486.85
IND-10641,16/03/2023,2023-03-18,First Class,Rahul Patel,Consumer,Kolkata,West Bengal,Furniture,Tables,3187.91,4,0.0,442.77
IND-10642,2022-07-09,2022-07-11,Same Day,,Home Office,Kolkata,West Bengal,Furniture,Furnishings,4375.06,7,0.2,103.34
IND-10643,2021-02-17,2021-02-18,Same Day,Vikas Verma,Corporate,Chennai,Tamil Nadu,TECHNOLOGY,Copiers,1701.11,4,0.4,2.32
IND-10644,2023-05-05,not available,First Class,Rohit Singh,Corporate,Mumbai,Maharashtra,Office Supplies,Binders,3337.51,6,0.1,588.07
IND-10645,04/03/2022,2022-03-08,Standard Class,Sunita Joshi,Corporate,Nashik,Maharashtra,Office Supplies,Labels,988.5,5,0.1,111.1
IND-10646,2023-06-17,2023-06-18,Same Day,Suresh Chatterjee,Corporate,Indore,Madhya Pradesh,Technology,Accessories,1458.73,5,0.0,541.49
IND-10647,2022-08-20,2022-08-24,Second Class,Ritu Tiwari,Home Office,Kolkata,West Bengal,Technology,Copiers,2654.43,5,0.3,120.35
IND-10648,2021-07-20,2021-07-21,Same Day,Manish Chauhan,Consumer,New Delhi,Delhi,Technology,Phones,2280.9,9,0.4,-77.62
IND-10649,2021-12-10,2021-12-12,Same Day,Kavita Joshi,Corporate,Udaipur,Rajasthan,Office Supplies,Paper,589.55,8,0.2,156.14
IND-10650,2022-11-18,2022-11-22,Same Day,Ankit Joshi,Corporate,Pune,  maharashtra  ,Technology,Machines,711.29,8,0.4,-57.73
IND-10651,2023-03-31,2023-04-01,First Class,Ankit Joshi,Home Office,Surat,Gujarat,Technology,Machines,3702.61,6,0.0,898.81
IND-10652,2022-01-17,2022-01-21,Second Class,Priya Iyer,Corporate,Coimbatore,  tamil nadu  ,Furniture,Chairs,3295.14,4,0.2,84.57
IND-10653,2022-06-24,2022-06-28,First Class,Kiran Bansal,Corporate,Nashik,Maharashtra,Technology,Machines,4162.24,6,0.4,807.47
IND-10654,2021-10-19,2021-10-23,Second Class,Deepak Sharma,Home Office,Vadodara,Gujarat,Office Supplies,Art,4501.89,3,0.0,1039.26
IND-10655,2021-07-26,2021-07-30,First Class,Vivek Kumar,Home Office,Mysuru,Karnataka,Office Supplies,Binders,3859.41,5,0.1,1296.6
IND-10656,2021-05-31,2021-06-03,First Class,Anjali Mehta,Consumer,,Tamil Nadu,Technology,Accessories,3937.94,7,0.2,3.5
IND-10657,2022-09-21,2022-09-22,Second Class,Amit Iyer,Home Office,Nashik,Maharashtra,Technology,Phones,757.02,7,0.3,150.06
IND-10658,2022-08-25,2022-08-29,Standard Class,Rohit Gupta,Home Office,Howrah,West Bengal,Furniture,Chairs,3593.97,4,0.0,636.73
IND-10659,2021-04-28,2021-05-02,Second Class,Neha Joshi,Consumer,Chennai,Tamil Nadu,Furniture,Tables,4346.29,8,0.2,355.74
IND-10660,2022-12-03,2022-12-04,Second Class,Ankit Saxena,Corporate,Lucknow,Uttar Pradesh,Furniture,Chairs,3438.04,2,0.1,956.77
IND-10661,2023-03-05,2023-03-08,Same Day,Deepak Mehta,Corporate,Nagpur,Maharashtra,Office Supplies,Art,2019.15,3,0.2,108.81
IND-10662,2022-06-27,2022-06-28,First Class,Suresh Gupta,Home Office,Lucknow,Uttar Pradesh,Office Supplies,Paper,3061.39,9,0.2,742.73
IND-10663,2021-04-17,2021-04-21,First Class,Arjun Saxena,Consumer,Noida,Uttar Pradesh,Furniture,Bookcases,709.03,4,0.2,30.31
IND-10664,2022-08-12,2022-08-15,Second Class,Ritu Mishra,Corporate,Madurai,Tamil Nadu,Technology,Phones,2259.98,1,0.1,147.64
IND-10665,2022-03-18,2022-03-22,Same Day,Vikas Gupta,Home Office,Kanpur,Uttar Pradesh,Office Supplies,Binders,2897.37,3,0.1,970.51
IND-10666,2023-05-06,2023-05-09,Same Day,Pooja Iyer,Consumer,Bengaluru,Karnataka,Technology,Machines,212.95,9,0.3,47.73
IND-10667,2023-05-21,2023-05-22,Second Class,Kiran Kumar,Consumer,,Rajasthan,Furniture,Chairs,471.71,7,0.0,68.78
IND-10668,2023-02-01,2023-02-02,Same Day,Arjun Bansal,Corporate,Jaipur,Rajasthan,Office Supplies,Labels,3188.09,1,0.4,-139.65
IND-10669,2021-09-06,2021-09-10,Second Class,Arjun Agarwal,Consumer,Lucknow,Uttar Pradesh,FURNITURE,Chairs,1367.69,8,0.2,98.38
IND-10670,2022-03-20,2022-03-24,First Class,Neha Singh,Consumer,,Rajasthan,FURNITURE,Tables,1753.47,9,0.4,-71.78
IND-10671,2022-08-24,2022-08-25,First Class,,Home Office,Kanpur,Uttar Pradesh,Office Supplies,Art,832.75,1,0.3,3.24
IND-10672,09/12/2021,2021-12-13,Standard Class,Anjali Verma,Corporate,New Delhi,Delhi,Technology,Copiers,3280.33,6,0.1,171.92
IND-10673,2021-06-05,2021-06-06,Second Class,Sunita Sharma,Consumer,Bhopal,Madhya Pradesh,Furniture,Tables,808.89,1,0.1,105.24
IND-10674,2022-01-22,2022-01-25,Same Day,Arjun Agarwal,Consumer,Ahmedabad,Gujarat,Technology,Copiers,4309.4,4,0.2,1173.85
IND-10675,2023-03-30,2023-04-01,Same Day,Deepak Gupta,Corporate,Mumbai,Maharashtra,Technology,Machines,3259.96,9,0.2,817.37
IND-10676,2022-02-07,2022-02-10,Same Day,Ritu Tiwari,Home Office,Bhopal,Madhya Pradesh,Office Supplies,Art,4110.88,3,0.1,629.65
IND-10677,2023-05-26,2023-05-28,Standard Class,Sunita Gupta,Home Office,Udaipur,Rajasthan,Technology,Phones,3729.75,1,0.3,71.83
IND-10678,2022-05-01,2022-05-03,Standard Class,Sunita Iyer,Consumer,New Delhi,Delhi,Furniture,Tables,4046.36,5,0.3,434.81
IND-10679,2022-06-14,2022-06-18,Same Day,Arjun Gupta,Consumer,New Delhi,  delhi  ,Technology,Copiers,1516.28,5,0.3,1.19
IND-10680,2021-02-22,not available,Standard Class,,Home Office,Kolkata,West Bengal,Technology,Phones,663.35,8,0.0,203.45
IND-10681,2022-04-11,2022-04-15,Same Day,Rohit Joshi,Consumer,Mumbai,Maharashtra,Office Supplies,Paper,1552.17,2,0.0,187.68
IND-10682,2022-06-01,2022-06-04,First Class,Vikas Joshi,Corporate,Howrah,West Bengal,Technology,Copiers,3802.8,3,0.1,615.63
IND-10683,2022-08-25,2022-08-29,Same Day,Deepak Joshi,Consumer,,Madhya Pradesh,Furniture,Bookcases,1258.12,5,0.3,127.77
IND-10684,2021-08-10,2021-08-14,Second Class,Manish Saxena,Consumer,New Delhi,Delhi,Office Supplies,Paper,2515.28,3,N/A,287.26
IND-10685,2023-04-24,2023-04-27,First Class,Arjun Saxena,Home Office,Indore,Madhya Pradesh,Furniture,Chairs,4600.24,2,0.3,-130.85
IND-10686,2022-09-06,2022-09-08,Second Class,Kavita Kumar,Home Office,,Karnataka,Office Supplies,Art,4347.76,9,0.1,338.83
IND-10687,2023-02-06,2023-02-07,First Class,Amit Mehta,Home Office,Kolkata,West Bengal,Furniture,Tables,2726.58,7,0.2,211.81
IND-10688,2021-08-12,2021-08-16,First Class,Neha Tiwari,Corporate,Lucknow,  uttar pradesh  ,OFFICE SUPPLIES,Paper,2472.87,5,0.2,194.75
IND-10689,2022-07-25,2022-07-26,Same Day,Anjali Yadav,Consumer,Vadodara,  gujarat  ,Office Supplies,Storage,1290.99,9,0.0,239.19
IND-10690,2022-05-31,2022-06-03,Standard Class,Rohit Singh,Corporate,Agra,Uttar Pradesh,Technology,Accessories,4379.52,7,0.3,-182.34
IND-10691,2022-03-30,2022-04-01,First Class,Ankit Joshi,Home Office,New Delhi,Delhi,Office Supplies,Storage,3812.28,1,0.2,431.42
IND-10692,2021-09-06,2021-09-08,Second Class,Kavita Singh,Home Office,Vadodara,Gujarat,Furniture,Bookcases,738.58,4,0.0,252.67
IND-10693,2023-01-14,2023-01-15,First Class,Deepak Jain,Home Office,Bhopal,Madhya Pradesh,Technology,Machines,1364.69,5,0.4,94.78
IND-10694,2021-03-04,2021-03-05,Second Class,Suresh Yadav,Consumer,Madurai,Tamil Nadu,Office Supplies,Art,4365.41,7,0.1,818.33
IND-10695,2021-01-01,2021-01-02,First Class,Suresh Iyer,Consumer,Ahmedabad,  gujarat  ,Furniture,Tables,3486.76,7,0.1,363.07
IND-10696,2022-05-06,2022-05-08,Same Day,Anjali Saxena,Corporate,Jaipur,Rajasthan,Furniture,Furnishings,3808.39,1,0.4,-193.17
IND-10697,2021-12-31,2022-01-01,First Class,Sneha Chatterjee,Consumer,New Delhi,Delhi,Office Supplies,Art,3474.96,7,0.0,789.97
IND-10698,2021-05-01,2021-05-05,Same Day,Amit Joshi,Consumer,Bhopal,Madhya Pradesh,Office Supplies,Storage,2586.4,9,0.2,742.64
IND-10699,2021-03-21,2021-03-23,Standard Class,Kiran Verma,Corporate,Coimbatore,  tamil nadu  ,Technology,Copiers,3413.13,3,N/A,913.64
IND-10700,2022-03-21,2022-03-24,Same Day,Suresh Patel,Home Office,Kolkata,West Bengal,Technology,Accessories,4601.32,1,0.1,1045.65
IND-10701,2023-01-28,2023-01-31,Standard Class,Pooja Tiwari,Home Office,New Delhi,Delhi,Furniture,Tables,4745.68,9,0.2,687.88
IND-10702,2021-04-11,2021-04-14,Same Day,Manish Chauhan,Corporate,Kolkata,West Bengal,OFFICE SUPPLIES,Binders,748.02,3,0.2,158.51
IND-10703,2021-02-14,2021-02-18,Same Day,Vivek Kapoor,Consumer,Vadodara,Gujarat,Technology,Accessories,2152.06,3,0.3,209.69
IND-10704,2022-10-16,2022-10-20,Second Class,Rohit Sharma,Home Office,Mangalore,Karnataka,Office Supplies,Labels,734.85,7,0.0,79.95
IND-10705,2022-09-01,2022-09-02,Standard Class,Rahul Kumar,Home Office,Bhopal,Madhya Pradesh,Technology,Copiers,1291.44,4,0.2,318.67
IND-10706,2021-04-27,2021-05-01,Second Class,Vivek Kumar,Consumer,Kanpur,Uttar Pradesh,Technology,Machines,2613.21,8,0.1,811.16
IND-10707,2022-07-22,2022-07-23,Same Day,Ankit Iyer,Home Office,Mangalore,Karnataka,Office Supplies,Binders,3658.57,7,0.0,1101.78
IND-10708,2022-04-26,2022-04-29,Second Class,Arjun Jain,Consumer,New Delhi,Delhi,Furniture,Furnishings,3045.0,4,0.3,209.28
IND-10709,2022-11-26,2022-11-28,Second Class,Vivek Mehta,Consumer,Mumbai,Maharashtra,Office Supplies,Paper,2620.67,1,0.3,6.49
IND-10710,2021-11-28,2021-12-02,Second Class,Kiran Yadav,Home Office,Bhopal,Madhya Pradesh,Furniture,Tables,2231.69,4,0.2,219.45
IND-10711,2021-08-24,2021-08-27,Standard Class,Deepak Sharma,Corporate,Jaipur,Rajasthan,Office Supplies,Storage,1599.24,5,0.4,-91.98
IND-10712,2021-07-13,2021-07-14,Second Class,Kavita Jain,Consumer,Mumbai,Maharashtra,Technology,Machines,1708.53,1,0.3,-74.28
IND-10713,19/12/2021,2021-12-20,Second Class,Manish Joshi,Consumer,Madurai,Tamil Nadu,Office Supplies,Storage,2034.05,6,0.0,606.01
IND-10714,2023-01-14,2023-01-18,First Class,Anjali Patel,Home Office,Howrah,West Bengal,Technology,Machines,2818.78,5,0.4,-159.48
IND-10715,2022-01-26,2022-01-27,Second Class,Kiran Chauhan,Consumer,Coimbatore,Tamil Nadu,Furniture,Tables,630.7,5,0.2,155.73
IND-10716,2021-11-01,2021-11-05,Same Day,Sunita Chatterjee,Corporate,Indore,  madhya pradesh  ,Furniture,Furnishings,1809.52,9,0.3,347.22
IND-10717,2022-01-23,2022-01-24,Second Class,Deepak Chatterjee,Home Office,Udaipur,Rajasthan,Office Supplies,Labels,2559.66,8,0.2,464.2
IND-10718,2022-07-22,2022-07-24,Standard Class,Sneha Mishra,Consumer,Mangalore,Karnataka,Furniture,Tables,2757.41,6,0.3,191.82
IND-10719,2021-08-08,2021-08-09,First Class,Sneha Mishra,Home Office,Kolkata,West Bengal,Office Supplies,Storage,624.03,5,0.1,217.04
IND-10720,2022-09-09,2022-09-10,Standard Class,Deepak Tiwari,Home Office,Mysuru,Karnataka,Technology,Phones,4012.43,6,0.1,434.62
IND-10721,2021-10-14,2021-10-18,Second Class,Vivek Sharma,Home Office,Howrah,West Bengal,Technology,Copiers,1152.17,3,0.3,11.51
IND-10722,2023-03-06,2023-03-08,First Class,Kiran Chatterjee,Home Office,Mangalore,Karnataka,Office Supplies,Storage,3541.62,1,0.0,982.99
IND-10723,2021-10-30,2021-11-03,Second Class,Anjali Yadav,Consumer,Coimbatore,Tamil Nadu,Furniture,Furnishings,731.75,8,0.2,119.74
IND-10724,2021-02-25,2021-02-28,Same Day,Neha Tiwari,Home Office,Noida,Uttar Pradesh,Office Supplies,Storage,1911.6,7,0.2,83.76
IND-10725,2022-07-08,2022-07-11,Same Day,Vikas Chauhan,Corporate,Noida,Uttar Pradesh,Technology,Copiers,983.28,2,0.4,-13.11
IND-10726,2023-04-03,2023-04-07,Same Day,Suresh Tiwari,Home Office,Howrah,West Bengal,Furniture,Bookcases,3513.38,7,0.0,1004.03
IND-10727,2022-05-15,2022-05-19,First Class,Deepak Patel,Home Office,Bhopal,Madhya Pradesh,Office Supplies,Art,4667.1,3,0.1,1037.5
IND-10728,2023-03-06,2023-03-07,Second Class,Rahul Singh,Consumer,Kolkata,  west bengal  ,Furniture,Tables,1770.94,1,0.0,437.17
IND-10729,2021-04-02,2021-04-05,Same Day,Neha Yadav,Home Office,New Delhi,Delhi,Furniture,Chairs,905.21,9,0.4,-34.1
IND-10730,2022-12-31,2023-01-04,Second Class,Ritu Kumar,Consumer,Pune,Maharashtra,Technology,Phones,4396.91,4,0.3,987.46
IND-10731,2022-10-24,2022-10-27,Second Class,Nitin Singh,Corporate,Udaipur,Rajasthan,Office Supplies,Binders,1851.12,9,0.3,79.83
IND-10732,2021-08-25,2021-08-28,Standard Class,Rahul Sharma,Corporate,Lucknow,Uttar Pradesh,Furniture,Tables,4920.36,4,0.1,1234.89
IND-10733,2022-12-16,2022-12-20,Standard Class,Rohit Kumar,Home Office,,Karnataka,Office Supplies,Paper,4637.05,6,0.4,313.68
IND-10734,2022-05-13,2022-05-15,Standard Class,Ritu Chauhan,Corporate,,Gujarat,Furniture,Bookcases,1097.57,8,0.0,396.31
IND-10735,2021-12-20,2021-12-24,Same Day,,Consumer,Howrah,West Bengal,Office Supplies,Paper,4574.59,9,0.4,699.2
IND-10736,2021-02-07,2021-02-09,Same Day,Arjun Iyer,Home Office,Bengaluru,Karnataka,Office Supplies,Binders,1773.13,3,0.0,180.43
IND-10737,2023-03-24,2023-03-25,Same Day,Sunita Sharma,Home Office,Agra,Uttar Pradesh,Technology,Phones,1136.37,6,0.3,116.01
IND-10738,2022-11-21,2022-11-24,Second Class,Rahul Bansal,Home Office,Vadodara,Gujarat,Office Supplies,Labels,2796.85,6,0.4,-223.97
IND-10739,2022-12-24,2022-12-27,Second Class,Amit Kapoor,Home Office,Mysuru,Karnataka,Furniture,Furnishings,2822.48,6,0.1,782.78
IND-10740,2021-10-29,2021-10-31,Second Class,Kiran Mishra,Home Office,Bhopal,Madhya Pradesh,Office Supplies,Storage,3202.48,8,0.2,186.88
IND-10741,2023-04-30,2023-05-03,Second Class,Kavita Mishra,Consumer,Howrah,West Bengal,Office Supplies,Labels,2324.62,4,0.0,566.53
IND-10742,2021-11-08,2021-11-09,First Class,Kavita Bansal,Corporate,New Delhi,Delhi,Technology,Phones,4617.79,2,0.3,573.37
IND-10743,2022-05-10,2022-05-14,First Class,Suresh Saxena,Consumer,Ahmedabad,Gujarat,Technology,Machines,2826.79,7,0.2,73.7
IND-10744,2023-02-25,2023-03-01,First Class,,Corporate,Mysuru,Karnataka,Furniture,Furnishings,3889.13,4,0.1,1308.54
IND-10745,2021-08-15,2021-08-17,Standard Class,Priya Mehta,Consumer,Lucknow,Uttar Pradesh,Technology,Accessories,1941.68,1,0.0,649.55
IND-10746,2023-06-06,2023-06-08,Standard Class,Sunita Tiwari,Consumer,Howrah,West Bengal,Technology,Copiers,"1,049.11",5,0.4,30.28
IND-10747,2022-08-13,2022-08-16,Second Class,Suresh Mehta,Corporate,Agra,Uttar Pradesh,Technology,Copiers,3106.85,6,0.2,577.35
IND-10748,2021-03-04,2021-03-05,First Class,Sunita Chauhan,Corporate,Ahmedabad,Gujarat,Technology,Machines,220.75,4,0.0,62.96
IND-10749,2022-07-14,2022-07-16,First Class,Rahul Iyer,Home Office,Jaipur,Rajasthan,Furniture,Tables,2278.27,6,N/A,208.74
IND-10750,2021-03-11,2021-03-13,Second Class,Neha Kapoor,Consumer,Mysuru,Karnataka,Technology,Machines,2145.78,7,0.0,771.94
IND-10751,2022-02-11,2022-02-13,Standard Class,Rahul Kumar,Corporate,Udaipur,Rajasthan,Furniture,Chairs,1275.19,8,0.4,-18.29
IND-10752,2022-07-07,2022-07-08,First Class,Nitin Patel,Consumer,Jaipur,Rajasthan,Technology,Copiers,3480.13,4,0.2,46.73
IND-10753,2023-03-31,2023-04-04,First Class,Rohit Patel,Consumer,Pune,Maharashtra,Technology,Copiers,2130.51,6,0.0,285.61
IND-10754,2022-08-01,2022-08-04,Standard Class,Pooja Patel,Home Office,Jaipur,Rajasthan,Office Supplies,Art,4751.32,6,0.2,325.3
IND-10755,2021-02-02,2021-02-03,Same Day,Manish Yadav,Corporate,New Delhi,Delhi,TECHNOLOGY,Machines,880.28,4,0.2,4.14
IND-10756,2021-06-30,2021-07-03,Same Day,Pooja Jain,Corporate,Udaipur,Rajasthan,Technology,Phones,335.01,7,0.0,52.67
IND-10757,2022-01-07,2022-01-08,Standard Class,Vivek Chauhan,Corporate,Bhopal,Madhya Pradesh,OFFICE SUPPLIES,Paper,2080.65,5,0.4,332.13
IND-10758,2022-12-13,2022-12-15,Same Day,Neha Chatterjee,Corporate,Bengaluru,Karnataka,Office Supplies,Storage,3010.45,3,0.2,582.23
IND-10759,2021-01-30,2021-02-01,Second Class,Kavita Yadav,Corporate,Nashik,Maharashtra,Technology,Copiers,3688.44,7,0.2,524.74
IND-10760,2021-03-18,not available,First Class,Kavita Mishra,Home Office,Kolkata,West Bengal,Furniture,Furnishings,935.54,3,0.0,177.01
IND-10761,2021-12-23,2021-12-24,First Class,Manish Jain,Consumer,Bhopal,Madhya Pradesh,Office Supplies,Binders,1984.93,8,0.0,607.21
IND-10762,2021-01-01,2021-01-02,First Class,Deepak Kumar,Home Office,,Delhi,Technology,Copiers,1252.23,2,0.1,365.62
IND-10763,2021-08-18,2021-08-20,First Class,Anjali Joshi,Home Office,Mysuru,Karnataka,Furniture,Tables,3572.32,8,0.0,1162.13
IND-10764,2021-01-03,2021-01-07,Standard Class,Manish Kapoor,Home Office,Nashik,Maharashtra,FURNITURE,Tables,2110.95,2,0.4,30.9
IND-10765,2023-03-27,2023-03-29,First Class,Vikas Kumar,Home Office,Pune,Maharashtra,Technology,Phones,2148.49,8,0.3,-101.98
IND-10766,2021-12-08,2021-12-11,Standard Class,Neha Chauhan,Home Office,Noida,Uttar Pradesh,Furniture,Furnishings,3795.47,4,0.1,1100.51
IND-10767,2023-03-02,2023-03-06,Second Class,Amit Chatterjee,Consumer,Agra,Uttar Pradesh,Office Supplies,Labels,1758.19,2,0.1,317.44
IND-10768,26/11/2021,2021-11-28,Standard Class,Neha Chatterjee,Home Office,Bengaluru,Karnataka,Furniture,Tables,1754.57,8,0.3,-50.42
IND-10769,2023-05-05,2023-05-06,Same Day,Amit Gupta,Home Office,Indore,Madhya Pradesh,Technology,Machines,1327.32,1,0.2,265.49
IND-10770,2021-04-30,2021-05-04,Second Class,Ritu Tiwari,Home Office,Kolkata,West Bengal,Technology,Copiers,1192.48,3,0.0,128.38
IND-10771,2022-03-14,2022-03-16,Same Day,Rohit Tiwari,Home Office,Lucknow,Uttar Pradesh,Furniture,Furnishings,3962.77,8,0.3,554.2
IND-10772,2023-05-06,2023-05-08,First Class,,Consumer,Vadodara,Gujarat,Furniture,Bookcases,1924.09,4,0.1,669.09
IND-10773,2021-02-22,2021-02-23,Standard Class,Kiran Yadav,Consumer,Bengaluru,Karnataka,Furniture,Tables,1457.22,6,0.0,262.41
IND-10774,2023-02-18,2023-02-20,Same Day,Sunita Bansal,Consumer,New Delhi,Delhi,Technology,Machines,1750.29,7,0.4,102.35
IND-10775,2021-05-17,2021-05-21,Second Class,,Corporate,Kanpur,Uttar Pradesh,Office Supplies,Paper,1982.6,6,0.4,334.73
IND-10776,2023-04-24,2023-04-25,Same Day,Ritu Chauhan,Corporate,Chennai,Tamil Nadu,Office Supplies,Labels,3137.9,1,0.2,187.45
IND-10777,2022-09-24,2022-09-26,Same Day,Arjun Joshi,Consumer,Kanpur,Uttar Pradesh,Technology,Phones,626.31,7,0.4,26.48
IND-10778,2021-10-23,2021-10-26,Standard Class,Kavita Gupta,Corporate,Bengaluru,  karnataka  ,Furniture,Bookcases,2524.5,8,0.2,455.07
IND-10779,2023-04-05,2023-04-07,Same Day,Pooja Singh,Consumer,,Maharashtra,Office Supplies,Binders,1114.14,3,0.2,99.78
IND-10780,2021-11-20,2021-11-24,Same Day,Rohit Chatterjee,Consumer,New Delhi,Delhi,Office Supplies,Binders,4054.4,8,N/A,319.67
IND-10781,2022-05-11,2022-05-13,Standard Class,Anjali Kapoor,Consumer,Jaipur,Rajasthan,Technology,Accessories,3190.92,6,0.2,351.82
IND-10782,2022-09-20,2022-09-23,Same Day,Rohit Joshi,Home Office,Ahmedabad,Gujarat,Furniture,Tables,2917.46,6,0.2,26.24
IND-10783,2023-04-20,2023-04-21,Standard Class,Pooja Jain,Consumer,Coimbatore,  tamil nadu  ,OFFICE SUPPLIES,Storage,2481.7,8,0.3,603.41
IND-10784,2022-09-17,2022-09-18,Second Class,Ritu Gupta,Home Office,Madurai,Tamil Nadu,Office Supplies,Binders,3865.18,3,0.4,198.35
IND-10785,2023-02-24,2023-02-28,First Class,Kavita Joshi,Consumer,New Delhi,Delhi,Office Supplies,Paper,4306.23,7,0.0,515.23
IND-10786,2022-08-06,2022-08-07,Standard Class,Ankit Gupta,Consumer,Howrah,West Bengal,Technology,Machines,4273.41,7,0.2,1266.37
IND-10787,2023-02-15,2023-02-16,Same Day,Arjun Saxena,Corporate,Kanpur,Uttar Pradesh,Office Supplies,Binders,4001.76,4,0.2,305.06
IND-10788,2021-11-30,2021-12-02,Same Day,Anjali Gupta,Home Office,Chennai,Tamil Nadu,Technology,Machines,3849.67,9,0.4,324.37
IND-10789,2021-01-17,2021-01-21,Same Day,Ritu Singh,Home Office,Jaipur,Rajasthan,Furniture,Chairs,891.35,6,0.3,176.2
IND-10790,2023-02-04,2023-02-07,Standard Class,Vikas Chauhan,Consumer,Kanpur,Uttar Pradesh,Technology,Phones,2259.78,8,0.2,394.46
IND-10791,2021-01-03,2021-01-05,First Class,Rohit Tiwari,Corporate,Kanpur,Uttar Pradesh,Technology,Copiers,365.43,5,0.0,108.59
IND-10792,2021-12-26,2021-12-27,Second Class,Amit Singh,Consumer,New Delhi,Delhi,Office Supplies,Storage,1304.79,1,0.2,86.44
IND-10793,2022-10-07,2022-10-11,First Class,Vikas Yadav,Corporate,Indore,Madhya Pradesh,Furniture,Tables,2342.58,7,0.0,601.87
IND-10794,2021-01-30,2021-02-01,Standard Class,,Corporate,Pune,Maharashtra,Furniture,Tables,4642.21,8,0.0,644.17
IND-10795,2021-08-18,2021-08-22,Second Class,Anjali Kapoor,Consumer,Vadodara,  gujarat  ,Technology,Machines,1010.13,3,0.3,-1.12
IND-10796,2021-11-30,2021-12-04,First Class,Arjun Bansal,Home Office,Udaipur,Rajasthan,Furniture,Bookcases,3762.51,5,0.1,262.37
IND-10797,2021-07-11,2021-07-13,Second Class,Arjun Sharma,Corporate,Madurai,Tamil Nadu,Office Supplies,Labels,2041.62,6,0.1,149.52
